event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_reward,best_eval
episode,189405,1688,134,13,self,,,26,100000,,,
episode,189420,1689,15,2,self,,,26,100000,,,
episode,189540,1690,120,11,self,,,26,100000,,,
episode,189674,1691,134,12,self,,,26,100000,,,
episode,189789,1692,115,13,self,,,26,100000,,,
episode,189957,1693,168,16,self,,,26,100000,,,
train,190000,1693,,,,12.8,0.21248451717197894,26,100000,,,
eval,190000,1693,,,,,,26,,13.2,120.32851662576209,13.2
episode,190147,1694,190,18,self,,,26,100000,,,
episode,190307,1695,160,17,wall,,,26,100000,,,
episode,190522,1696,215,16,self,,,26,100000,,,
episode,190841,1697,319,20,self,,,26,100000,,,
episode,190994,1698,153,14,self,,,26,100000,,,
episode,191116,1699,122,12,self,,,26,100000,,,
episode,191346,1700,230,17,self,,,26,100000,,,
episode,191376,1701,30,3,self,,,26,100000,,,
episode,191387,1702,11,2,self,,,26,100000,,,
episode,191469,1703,82,7,self,,,26,100000,,,
episode,191615,1704,146,14,self,,,26,100000,,,
episode,191756,1705,141,12,self,,,26,100000,,,
episode,191944,1706,188,14,self,,,26,100000,,,
episode,191990,1707,46,7,self,,,26,100000,,,
train,192000,1707,,,,12.56,0.21321736849844455,26,100000,,,
episode,192026,1708,36,5,self,,,26,100000,,,
episode,192118,1709,92,10,self,,,26,100000,,,
episode,192240,1710,122,11,self,,,26,100000,,,
episode,192362,1711,122,14,self,,,26,100000,,,
episode,192578,1712,216,20,self,,,26,100000,,,
episode,192711,1713,133,12,self,,,26,100000,,,
episode,192785,1714,74,8,self,,,26,100000,,,
episode,193022,1715,237,17,self,,,26,100000,,,
episode,193124,1716,102,12,self,,,26,100000,,,
episode,193233,1717,109,10,self,,,26,100000,,,
episode,193383,1718,150,16,self,,,26,100000,,,
episode,193656,1719,273,18,self,,,26,100000,,,
episode,193934,1720,278,18,wall,,,26,100000,,,
train,194000,1720,,,,12.65,0.2271881777048111,26,100000,,,
episode,194074,1721,140,13,self,,,26,100000,,,
episode,194229,1722,155,13,self,,,26,100000,,,
episode,194386,1723,157,12,self,,,26,100000,,,
episode,194592,1724,206,17,self,,,26,100000,,,
episode,194799,1725,207,15,self,,,26,100000,,,
episode,194833,1726,34,4,self,,,26,100000,,,
episode,195042,1727,209,18,self,,,26,100000,,,
episode,195117,1728,75,8,self,,,26,100000,,,
episode,195395,1729,278,20,self,,,26,100000,,,
episode,195559,1730,164,13,self,,,26,100000,,,
episode,195613,1731,54,6,self,,,26,100000,,,
episode,195762,1732,149,15,self,,,26,100000,,,
episode,195935,1733,173,15,self,,,26,100000,,,
train,196000,1733,,,,12.75,0.23584772370755672,26,100000,,,
episode,196023,1734,88,8,self,,,26,100000,,,
episode,196211,1735,188,16,self,,,26,100000,,,
episode,196419,1736,208,18,wall,,,26,100000,,,
episode,196588,1737,169,14,self,,,26,100000,,,
episode,196752,1738,164,18,self,,,26,100000,,,
episode,196867,1739,115,14,self,,,26,100000,,,
episode,197126,1740,259,20,wall,,,26,100000,,,
episode,197328,1741,202,15,self,,,26,100000,,,
episode,197609,1742,281,16,self,,,26,100000,,,
episode,197756,1743,147,13,self,,,26,100000,,,
episode,197838,1744,82,8,self,,,26,100000,,,
train,198000,1744,,,,13.05,0.22782421112060547,26,100000,,,
episode,198121,1745,283,24,self,,,26,100000,,,
episode,198311,1746,190,13,self,,,26,100000,,,
episode,198410,1747,99,10,self,,,26,100000,,,
episode,198685,1748,275,22,self,,,26,100000,,,
episode,198841,1749,156,15,self,,,26,100000,,,
episode,198924,1750,83,10,self,,,26,100000,,,
episode,199037,1751,113,12,self,,,26,100000,,,
episode,199485,1752,448,30,self,,,30,100000,,,
episode,199662,1753,177,16,self,,,30,100000,,,
episode,199779,1754,117,11,self,,,30,100000,,,
episode,199985,1755,206,16,self,,,30,100000,,,
train,200000,1755,,,,13.38,0.22699763629585504,30,100000,,,
eval,200000,1755,,,,,,30,,14.8,136.27970490047872,14.8
episode,200256,1756,271,20,self,,,30,100000,,,
episode,200395,1757,139,13,wall,,,30,100000,,,
episode,200572,1758,177,14,self,,,30,100000,,,
episode,200601,1759,29,2,self,,,30,100000,,,
episode,200800,1760,199,17,self,,,30,100000,,,
episode,201035,1761,235,20,self,,,30,100000,,,
episode,201118,1762,83,8,self,,,30,100000,,,
episode,201171,1763,53,5,self,,,30,100000,,,
episode,201340,1764,169,20,self,,,30,100000,,,
episode,201367,1765,27,2,self,,,30,100000,,,
episode,201505,1766,138,10,self,,,30,100000,,,
episode,201643,1767,138,13,self,,,30,100000,,,
episode,201812,1768,169,17,self,,,30,100000,,,
train,202000,1768,,,,13.55,0.23301541589200497,30,100000,,,
episode,202001,1769,189,17,self,,,30,100000,,,
episode,202109,1770,108,13,self,,,30,100000,,,
episode,202506,1771,397,25,self,,,30,100000,,,
episode,202798,1772,292,21,self,,,30,100000,,,
episode,202977,1773,179,16,self,,,30,100000,,,
episode,203143,1774,166,16,self,,,30,100000,,,
episode,203250,1775,107,11,self,,,30,100000,,,
episode,203471,1776,221,21,wall,,,30,100000,,,
episode,203608,1777,137,13,self,,,30,100000,,,
episode,203676,1778,68,7,self,,,30,100000,,,
episode,203829,1779,153,16,wall,,,30,100000,,,
episode,203899,1780,70,8,self,,,30,100000,,,
train,204000,1780,,,,13.76,0.24550847172737122,30,100000,,,
episode,204088,1781,189,17,self,,,30,100000,,,
episode,204330,1782,242,18,self,,,30,100000,,,
episode,204495,1783,165,15,self,,,30,100000,,,
episode,204707,1784,212,16,self,,,30,100000,,,
episode,204983,1785,276,18,self,,,30,100000,,,
episode,205111,1786,128,13,wall,,,30,100000,,,
episode,205227,1787,116,12,self,,,30,100000,,,
episode,205393,1788,166,15,self,,,30,100000,,,
episode,205601,1789,208,16,self,,,30,100000,,,
episode,205770,1790,169,15,wall,,,30,100000,,,
episode,205928,1791,158,13,self,,,30,100000,,,
train,206000,1791,,,,13.94,0.2149332858994603,30,100000,,,
episode,206130,1792,202,16,self,,,30,100000,,,
episode,206316,1793,186,15,self,,,30,100000,,,
episode,206640,1794,324,23,self,,,30,100000,,,
episode,206950,1795,310,23,self,,,30,100000,,,
episode,207038,1796,88,12,self,,,30,100000,,,
episode,207394,1797,356,21,self,,,30,100000,,,
episode,207559,1798,165,18,self,,,30,100000,,,
episode,207660,1799,101,8,self,,,30,100000,,,
train,208000,1799,,,,14.04,0.23689938955008982,30,100000,,,
episode,208044,1800,384,22,self,,,30,100000,,,
episode,208180,1801,136,12,self,,,30,100000,,,
episode,208454,1802,274,19,wall,,,30,100000,,,
episode,208578,1803,124,13,self,,,30,100000,,,
episode,208780,1804,202,17,self,,,30,100000,,,
episode,208941,1805,161,11,self,,,30,100000,,,
episode,209145,1806,204,20,self,,,30,100000,,,
episode,209245,1807,100,11,self,,,30,100000,,,
episode,209369,1808,124,13,self,,,30,100000,,,
episode,209597,1809,228,21,self,,,30,100000,,,
episode,209722,1810,125,13,wall,,,30,100000,,,
episode,209771,1811,49,4,self,,,30,100000,,,
episode,209933,1812,162,15,self,,,30,100000,,,
train,210000,1812,,,,14.59,0.23710321266204118,30,100000,,,
eval,210000,1812,,,,,,30,,15.4,142.1025455876796,15.4
episode,210158,1813,225,16,self,,,30,100000,,,
episode,210383,1814,225,18,self,,,30,100000,,,
episode,210571,1815,188,17,wall,,,30,100000,,,
episode,210763,1816,192,16,self,,,30,100000,,,
episode,211041,1817,278,22,wall,,,30,100000,,,
episode,211272,1818,231,18,self,,,30,100000,,,
episode,211407,1819,135,14,self,,,30,100000,,,
episode,211706,1820,299,21,self,,,30,100000,,,
episode,211786,1821,80,11,self,,,30,100000,,,
train,212000,1821,,,,14.88,0.2355041702836752,30,100000,,,
episode,212056,1822,270,22,self,,,30,100000,,,
episode,212516,1823,460,25,self,,,30,100000,,,
episode,212808,1824,292,20,self,,,30,100000,,,
episode,213017,1825,209,16,self,,,30,100000,,,
episode,213213,1826,196,17,self,,,30,100000,,,
episode,213513,1827,300,23,self,,,30,100000,,,
episode,213893,1828,380,23,self,,,30,100000,,,
train,214000,1828,,,,15.47,0.21861206125468016,30,100000,,,
episode,214296,1829,403,27,self,,,30,100000,,,
episode,214729,1830,433,27,self,,,30,100000,,,
episode,214948,1831,219,16,self,,,30,100000,,,
episode,215153,1832,205,16,self,,,30,100000,,,
episode,215275,1833,122,14,self,,,30,100000,,,
episode,215570,1834,295,19,wall,,,30,100000,,,
episode,215747,1835,177,17,self,,,30,100000,,,
episode,215952,1836,205,19,self,,,30,100000,,,
train,216000,1836,,,,15.91,0.22437011815607547,30,100000,,,
episode,216121,1837,169,14,wall,,,30,100000,,,
episode,216271,1838,150,11,wall,,,30,100000,,,
episode,216477,1839,206,22,self,,,30,100000,,,
episode,216694,1840,217,19,wall,,,30,100000,,,
episode,216759,1841,65,8,self,,,30,100000,,,
episode,216831,1842,72,10,self,,,30,100000,,,
episode,216881,1843,50,5,self,,,30,100000,,,
episode,217237,1844,356,26,self,,,30,100000,,,
episode,217498,1845,261,19,self,,,30,100000,,,
episode,217559,1846,61,6,self,,,30,100000,,,
episode,217701,1847,142,14,self,,,30,100000,,,
episode,217882,1848,181,17,self,,,30,100000,,,
episode,217998,1849,116,14,wall,,,30,100000,,,
train,218000,1849,,,,15.74,0.24346369475126267,30,100000,,,
episode,218121,1850,123,12,self,,,30,100000,,,
episode,218260,1851,139,12,self,,,30,100000,,,
episode,218575,1852,315,17,self,,,30,100000,,,
episode,218791,1853,216,15,self,,,30,100000,,,
episode,219175,1854,384,24,self,,,30,100000,,,
episode,219274,1855,99,12,self,,,30,100000,,,
episode,219494,1856,220,15,self,,,30,100000,,,
episode,219576,1857,82,10,self,,,30,100000,,,
episode,219681,1858,105,10,self,,,30,100000,,,
episode,219863,1859,182,14,self,,,30,100000,,,
episode,219948,1860,85,11,self,,,30,100000,,,
train,220000,1860,,,,15.65,0.2322600107640028,30,100000,,,
eval,220000,1860,,,,,,30,,14.6,134.76531163919657,15.4
episode,220086,1861,138,16,self,,,30,100000,,,
episode,220235,1862,149,13,self,,,30,100000,,,
episode,220416,1863,181,18,self,,,30,100000,,,
episode,220677,1864,261,17,self,,,30,100000,,,
episode,220831,1865,154,14,self,,,30,100000,,,
episode,220871,1866,40,4,self,,,30,100000,,,
episode,221005,1867,134,11,self,,,30,100000,,,
episode,221149,1868,144,15,self,,,30,100000,,,
episode,221402,1869,253,20,self,,,30,100000,,,
episode,221492,1870,90,9,self,,,30,100000,,,
episode,221702,1871,210,18,self,,,30,100000,,,
episode,221842,1872,140,13,self,,,30,100000,,,
episode,221983,1873,141,14,self,,,30,100000,,,
train,222000,1873,,,,15.6,0.22779360219836234,30,100000,,,
episode,222141,1874,158,14,self,,,30,100000,,,
episode,222551,1875,410,25,wall,,,30,100000,,,
episode,222916,1876,365,25,self,,,30,100000,,,
episode,223020,1877,104,11,self,,,30,100000,,,
episode,223286,1878,266,16,self,,,30,100000,,,
episode,223525,1879,239,21,self,,,30,100000,,,
episode,223645,1880,120,11,self,,,30,100000,,,
episode,223863,1881,218,17,self,,,30,100000,,,
train,224000,1881,,,,15.91,0.21578820154070855,30,100000,,,
episode,224138,1882,275,19,self,,,30,100000,,,
episode,224536,1883,398,26,wall,,,30,100000,,,
episode,224679,1884,143,13,self,,,30,100000,,,
episode,225041,1885,362,25,self,,,30,100000,,,
episode,225201,1886,160,14,self,,,30,100000,,,
episode,225450,1887,249,17,self,,,30,100000,,,
episode,225701,1888,251,19,self,,,30,100000,,,
episode,225786,1889,85,7,self,,,30,100000,,,
episode,225962,1890,176,15,self,,,30,100000,,,
train,226000,1890,,,,16.08,0.2296881040558219,30,100000,,,
episode,226076,1891,114,11,self,,,30,100000,,,
episode,226587,1892,511,26,self,,,30,100000,,,
episode,226746,1893,159,17,self,,,30,100000,,,
episode,226970,1894,224,20,wall,,,30,100000,,,
episode,227039,1895,69,6,self,,,30,100000,,,
episode,227263,1896,224,22,self,,,30,100000,,,
episode,227526,1897,263,22,self,,,30,100000,,,
episode,227652,1898,126,15,self,,,30,100000,,,
train,228000,1898,,,,16.06,0.2203945492580533,30,100000,,,
episode,228028,1899,376,25,wall,,,30,100000,,,
episode,228052,1900,24,4,self,,,30,100000,,,
episode,228317,1901,265,22,self,,,30,100000,,,
episode,228493,1902,176,14,self,,,30,100000,,,
episode,228808,1903,315,20,self,,,30,100000,,,
episode,229144,1904,336,24,self,,,30,100000,,,
episode,229408,1905,264,20,self,,,30,100000,,,
episode,229552,1906,144,11,self,,,30,100000,,,
episode,229688,1907,136,10,self,,,30,100000,,,
episode,229860,1908,172,13,self,,,30,100000,,,
train,230000,1908,,,,16.23,0.21553261447697877,30,100000,,,
eval,230000,1908,,,,,,30,,14.2,130.26173336696178,15.4
episode,230215,1909,355,23,self,,,30,100000,,,
episode,230516,1910,301,21,wall,,,30,100000,,,
episode,230848,1911,332,23,self,,,30,100000,,,
episode,231217,1912,369,23,self,,,30,100000,,,
episode,231462,1913,245,16,self,,,30,100000,,,
episode,231678,1914,216,18,self,,,30,100000,,,
episode,231866,1915,188,16,wall,,,30,100000,,,
train,232000,1915,,,,16.59,0.21734278120100498,30,100000,,,
episode,232050,1916,184,16,wall,,,30,100000,,,
episode,232121,1917,71,8,self,,,30,100000,,,
episode,232283,1918,162,12,self,,,30,100000,,,
episode,232510,1919,227,16,self,,,30,100000,,,
episode,232690,1920,180,12,self,,,30,100000,,,
episode,232781,1921,91,9,self,,,30,100000,,,
episode,232864,1922,83,10,self,,,30,100000,,,
episode,232993,1923,129,11,self,,,30,100000,,,
episode,233292,1924,299,24,self,,,30,100000,,,
episode,233548,1925,256,20,self,,,30,100000,,,
episode,233598,1926,50,7,self,,,30,100000,,,
episode,233787,1927,189,15,self,,,30,100000,,,
episode,233895,1928,108,13,self,,,30,100000,,,
train,234000,1928,,,,15.84,0.21482265934348108,30,100000,,,
episode,234162,1929,267,23,self,,,30,100000,,,
episode,234382,1930,220,16,self,,,30,100000,,,
episode,234625,1931,243,17,self,,,30,100000,,,
episode,234889,1932,264,18,self,,,30,100000,,,
episode,235044,1933,155,16,self,,,30,100000,,,
episode,235154,1934,110,11,self,,,30,100000,,,
episode,235362,1935,208,19,wall,,,30,100000,,,
episode,235548,1936,186,16,self,,,30,100000,,,
episode,235772,1937,224,20,self,,,30,100000,,,
train,236000,1937,,,,15.71,0.23210562711581587,30,100000,,,
episode,236004,1938,232,23,wall,,,30,100000,,,
episode,236054,1939,50,4,self,,,30,100000,,,
episode,236210,1940,156,16,self,,,30,100000,,,
episode,236335,1941,125,12,self,,,30,100000,,,
episode,236429,1942,94,12,self,,,30,100000,,,
episode,236763,1943,334,22,self,,,30,100000,,,
episode,236813,1944,50,6,self,,,30,100000,,,
episode,236901,1945,88,8,self,,,30,100000,,,
episode,237036,1946,135,13,self,,,30,100000,,,
episode,237164,1947,128,13,self,,,30,100000,,,
episode,237439,1948,275,20,self,,,30,100000,,,
episode,237880,1949,441,22,self,,,30,100000,,,
train,238000,1949,,,,15.71,0.21767380766570568,30,100000,,,
episode,238082,1950,202,19,self,,,30,100000,,,
episode,238412,1951,330,24,self,,,30,100000,,,
episode,238660,1952,248,22,wall,,,30,100000,,,
episode,238821,1953,161,16,self,,,30,100000,,,
episode,238942,1954,121,11,self,,,30,100000,,,
episode,239010,1955,68,10,self,,,30,100000,,,
episode,239136,1956,126,13,self,,,30,100000,,,
episode,239285,1957,149,14,self,,,30,100000,,,
episode,239360,1958,75,8,self,,,30,100000,,,
episode,239404,1959,44,6,self,,,30,100000,,,
episode,239714,1960,310,24,self,,,30,100000,,,
train,240000,1960,,,,15.86,0.21546588212251663,30,100000,,,
eval,240000,1960,,,,,,30,,12.4,112.49104466655342,15.4
episode,240015,1961,301,23,wall,,,30,100000,,,
episode,240182,1962,167,15,self,,,30,100000,,,
episode,240458,1963,276,23,wall,,,30,100000,,,
episode,240708,1964,250,20,self,,,30,100000,,,
episode,240951,1965,243,17,self,,,30,100000,,,
episode,241076,1966,125,12,self,,,30,100000,,,
episode,241322,1967,246,23,self,,,30,100000,,,
episode,241633,1968,311,26,self,,,30,100000,,,
episode,241694,1969,61,7,self,,,30,100000,,,
train,242000,1969,,,,16.24,0.21731462609022856,30,100000,,,
episode,242049,1970,355,20,wall,,,30,100000,,,
episode,242071,1971,22,2,self,,,30,100000,,,
episode,242286,1972,215,17,self,,,30,100000,,,
episode,242367,1973,81,8,self,,,30,100000,,,
episode,242699,1974,332,24,self,,,30,100000,,,
episode,242971,1975,272,21,self,,,30,100000,,,
episode,243008,1976,37,5,self,,,30,100000,,,
episode,243073,1977,65,7,self,,,30,100000,,,
episode,243150,1978,77,8,self,,,30,100000,,,
episode,243325,1979,175,16,self,,,30,100000,,,
episode,243406,1980,81,9,self,,,30,100000,,,
episode,243412,1981,6,2,self,,,30,100000,,,
episode,243792,1982,380,28,self,,,30,100000,,,
episode,243966,1983,174,20,self,,,30,100000,,,
train,244000,1983,,,,15.72,0.21828821569681167,30,100000,,,
episode,244141,1984,175,16,wall,,,30,100000,,,
episode,244331,1985,190,18,self,,,30,100000,,,
episode,244587,1986,256,20,self,,,30,100000,,,
episode,244812,1987,225,23,self,,,30,100000,,,
episode,245017,1988,205,20,wall,,,30,100000,,,
episode,245083,1989,66,8,self,,,30,100000,,,
episode,245295,1990,212,20,self,,,30,100000,,,
episode,245337,1991,42,5,self,,,30,100000,,,
episode,245451,1992,114,13,wall,,,30,100000,,,
episode,245772,1993,321,26,self,,,30,100000,,,
episode,245864,1994,92,9,self,,,30,100000,,,
episode,245996,1995,132,15,self,,,30,100000,,,
train,246000,1995,,,,15.75,0.21359758161008358,30,100000,,,
episode,246210,1996,214,19,self,,,30,100000,,,
episode,246459,1997,249,19,self,,,30,100000,,,
episode,246654,1998,195,22,self,,,30,100000,,,
episode,246714,1999,60,7,self,,,30,100000,,,
episode,246901,2000,187,16,self,,,30,100000,,,
episode,247167,2001,266,21,wall,,,30,100000,,,
episode,247310,2002,143,16,wall,,,30,100000,,,
episode,247645,2003,335,24,self,,,30,100000,,,
episode,247783,2004,138,14,self,,,30,100000,,,
episode,247922,2005,139,13,self,,,30,100000,,,
episode,247964,2006,42,1,wall,,,30,100000,,,
train,248000,2006,,,,15.48,0.21136869836598635,30,100000,,,
episode,248176,2007,212,17,self,,,30,100000,,,
episode,248271,2008,95,10,self,,,30,100000,,,
episode,248488,2009,217,21,self,,,30,100000,,,
